,date,ticker,price,action,amount,share_change,shares_owned,daily_return,value_ticker,weight_ticker
1105,2021-08-10,AMZN,166.03399658203125,None,,0,4682,-0.006340816609805455,777371.1719970703,5.628400911988097e-05
1106,2021-08-11,AMZN,164.60549926757812,None,,0,4682,-0.008603643493863333,770682.9475708008,5.579976157100816e-05
1107,2021-08-12,AMZN,165.1750030517578,None,,0,4682,0.003459810192938395,773349.3642883301,5.5992818154855064e-05
1108,2021-08-13,AMZN,164.69850158691406,None,,0,4682,-0.0028848279463596915,771118.3844299316,5.583128850824651e-05
1109,2021-08-16,AMZN,164.94949340820312,None,,0,4682,0.0015239472057770875,772293.528137207,5.591637244436359e-05
1110,2021-08-17,AMZN,162.09800720214844,None,,0,4682,-0.01728702615047184,758942.869720459,5.494974465167835e-05
1111,2021-08-18,AMZN,160.06100463867188,None,,0,4682,-0.012566487390164305,749405.6237182617,5.4259219378420286e-05
1112,2021-08-19,AMZN,159.3874969482422,None,,0,4682,-0.0042078187123096855,746252.2607116699,5.403090641980446e-05
1113,2021-08-20,AMZN,159.99749755859375,None,,0,4682,0.003827154714335368,749108.2835693359,5.423769105802882e-05
1114,2021-08-23,AMZN,163.2935028076172,None,,0,4682,0.02060035500127988,764540.1801452637,5.535500674827395e-05
1115,2021-08-24,AMZN,165.28900146484375,None,,0,4682,0.012220318769066596,773883.1048583984,5.6031462576201694e-05
1116,2021-08-25,AMZN,164.95899963378906,None,,0,4682,-0.0019965141547840792,772338.0362854004,5.591959496805505e-05
1117,2021-08-26,AMZN,165.8000030517578,None,,0,4682,0.005098257262930783,776275.6142883301,5.6204687449241086e-05
1118,2021-08-27,AMZN,167.48150634765625,None,,0,4682,0.01014175672465778,784148.4127197266,5.677470171613671e-05
1119,2021-08-30,AMZN,171.07850646972656,None,,0,4682,0.021476998866989616,800989.5672912598,5.799405192056785e-05
1120,2021-08-31,AMZN,173.5395050048828,None,,0,4682,0.01438520002272603,812511.9624328613,5.882830795757358e-05
1121,2021-09-01,AMZN,173.9499969482422,None,,0,4682,0.0023654092095504176,814433.8857116699,5.896746097899869e-05
1122,2021-09-02,AMZN,173.156005859375,None,,0,4682,-0.004564478889317991,810716.4194335938,5.869830524820337e-05
1123,2021-09-03,AMZN,173.90249633789062,None,,0,4682,0.004311086264728647,814211.4878540039,5.895135870572175e-05
1124,2021-09-07,AMZN,175.46449279785156,None,,0,4682,0.008982024369138308,821524.755279541,5.948086124621036e-05
1125,2021-09-08,AMZN,176.27499389648438,None,,0,4682,0.004619174430729789,825319.5214233398,5.975561371959664e-05
1126,2021-09-09,AMZN,174.20799255371094,None,,0,4682,-0.011726004336084506,815641.8211364746,5.9054919134015264e-05
1127,2021-09-10,AMZN,173.45750427246094,None,,0,4682,-0.004308001431212238,812128.0350036621,5.88005104578658e-05
1128,2021-09-13,AMZN,172.85850524902344,None,,0,4682,-0.0034532897607970625,809323.5215759277,5.8597455257172016e-05
1129,2021-09-14,AMZN,172.5,None,,0,4682,-0.002073980962099431,807645.0,5.847592525054117e-05
1130,2021-09-15,AMZN,173.7895050048828,None,,0,4682,0.007475391332653958,813682.4624328613,5.8913055675327985e-05
1131,2021-09-16,AMZN,174.41200256347656,None,,0,4682,0.0035819053548502566,816596.9960021973,5.912407666492203e-05
1132,2021-09-17,AMZN,173.12600708007812,None,,0,4682,-0.007373319866162298,810575.9651489258,5.8688135935880056e-05
1133,2021-09-20,AMZN,167.7864990234375,None,,0,4682,-0.03084174438431353,785576.3884277344,5.68780914489538e-05
1134,2021-09-21,AMZN,167.18150329589844,None,,0,4682,-0.0036057473697842513,782743.7984313965,5.667300342031339e-05
1135,2021-09-22,AMZN,169.00250244140625,None,,0,4682,0.01089234819407503,791269.7164306641,5.729030550677144e-05
1136,2021-09-23,AMZN,170.8000030517578,None,,0,4682,0.01063594079605279,799685.6142883301,5.7899641804329235e-05
1137,2021-09-24,AMZN,171.2760009765625,None,,0,4682,0.0027868730462519142,801914.2365722656,5.806100075546136e-05
1138,2021-09-27,AMZN,170.2899932861328,None,,0,4682,-0.005756835077931344,797297.7485656738,5.7726753149652516e-05
1139,2021-09-28,AMZN,165.79800415039062,None,,0,4682,-0.0263784679831095,776266.2554321289,5.6204009839925545e-05
1140,2021-09-29,AMZN,165.05599975585938,None,,0,4682,-0.004475351789266391,772792.1908569336,5.5952477123924485e-05
1141,2021-09-30,AMZN,164.2519989013672,None,,0,4682,-0.0048710792439015105,769027.8588562012,5.567992817396126e-05
1142,2021-10-01,AMZN,164.16299438476562,None,,0,4682,-0.0005418778291703674,768611.1397094727,5.564975645535399e-05
1143,2021-10-04,AMZN,159.48899841308594,None,,0,4682,-0.028471678341373097,746727.4905700684,5.40653144897814e-05
1144,2021-10-05,AMZN,161.0500030517578,None,,0,4682,0.00978753803838428,754036.1142883301,5.4594480811907344e-05
1145,2021-10-06,AMZN,163.10049438476562,None,,0,4682,0.012732016728672857,763636.5147094727,5.528957865489776e-05
1146,2021-10-07,AMZN,165.1215057373047,None,,0,4682,0.012391203105561077,773098.8898620605,5.5974683053631495e-05
1147,2021-10-08,AMZN,164.43099975585938,None,,0,4682,-0.004181805261295635,769865.9408569336,5.574060782953847e-05
1148,2021-10-11,AMZN,162.31500244140625,None,,0,4682,-0.01286860335091844,759958.8414306641,5.502330405684104e-05
1149,2021-10-12,AMZN,162.3665008544922,None,,0,4682,0.0003172745113595443,760199.9570007324,5.5040761548749065e-05
1150,2021-10-13,AMZN,164.21400451660156,None,,0,4682,0.011378601203982708,768849.9691467285,5.5667048424375784e-05
1151,2021-10-14,AMZN,164.9929962158203,None,,0,4682,0.004743759227551214,772497.2082824707,5.593111949900945e-05
1152,2021-10-15,AMZN,170.4510040283203,None,,0,4682,0.03308023939004423,798051.6008605957,5.7781334321389855e-05
1153,2021-10-18,AMZN,172.33700561523438,None,,0,4682,0.011064772529006062,806881.8602905273,5.842067164207849e-05
1154,2021-10-19,AMZN,172.20750427246094,None,,0,4682,-0.0007514424560826072,806275.5350036621,5.8376771869093765e-05
1155,2021-10-20,AMZN,170.7530059814453,None,,0,4682,-0.008446195751808605,799465.574005127,5.7883710226528726e-05
1156,2021-10-21,AMZN,171.75050354003906,None,,0,4682,0.005841756945129006,804135.8575744629,5.822185279275438e-05
1157,2021-10-22,AMZN,166.77749633789062,None,,0,4682,-0.028954833317208384,780852.2378540039,5.6536048749721134e-05
1158,2021-10-25,AMZN,166.01849365234375,None,,0,4682,-0.004550989805058192,777298.5872802734,5.6278753768242876e-05
1159,2021-10-26,AMZN,168.80349731445312,None,,0,4682,0.01677526160393561,790337.9744262695,5.7222844585448625e-05
1160,2021-10-27,AMZN,169.62449645996094,None,,0,4682,0.004863638245470758,794181.8924255371,5.7501155800889047e-05
1161,2021-10-28,AMZN,172.32850646972656,None,,0,4682,0.01594115275917063,806842.0672912598,5.8417790509339886e-05
1162,2021-10-29,AMZN,168.6215057373047,None,,0,4682,-0.021511245053778105,789485.8898620605,5.71611511021932e-05
1163,2021-11-01,AMZN,165.90550231933594,None,,0,4682,-0.01610709978002456,776769.5618591309,5.6240450737849114e-05
1164,2021-11-02,AMZN,165.6374969482422,None,,0,4682,-0.0016154097805501921,775514.7607116699,5.6149599363664644e-05
1165,2021-11-03,AMZN,169.1999969482422,None,,0,4682,0.021507811127532195,792194.3857116699,5.735725434166495e-05
1166,2021-11-04,AMZN,173.85000610351562,None,,0,4682,0.02748232410840923,813965.7285766602,5.8933564995451045e-05
1167,2021-11-05,AMZN,175.94949340820312,None,,0,4682,0.01207642928374364,823795.528137207,5.964527202555752e-05
1168,2021-11-08,AMZN,174.44900512695312,None,,0,4682,-0.008527948857282919,816770.2420043945,5.913662019614483e-05
1169,2021-11-09,AMZN,178.81149291992188,None,,0,4682,0.025007238016599764,837195.4098510742,6.061546373288709e-05
1170,2021-11-10,AMZN,174.1024932861328,None,,0,4682,-0.026334994227121156,815147.8735656738,5.9019155845407236e-05
1171,2021-11-11,AMZN,173.625,None,,0,4682,-0.0027425987825921982,812912.25,5.8857289980436e-05
1172,2021-11-12,AMZN,176.25750732421875,None,,0,4682,0.015162029225161966,825237.6492919922,5.9749685931233207e-05
1173,2021-11-15,AMZN,177.28399658203125,None,,0,4682,0.0058238044631160335,830043.6719970703,6.0097656418829304e-05
1174,2021-11-16,AMZN,177.03500366210938,None,,0,4682,-0.001404486161877938,828877.8871459961,6.0013250092027765e-05
1175,2021-11-17,AMZN,177.4499969482422,None,,0,4682,0.0023441312596286235,830820.8857116699,6.01539290275604e-05
1176,2021-11-18,AMZN,184.80299377441406,None,,0,4682,0.04143700734081479,865247.6168518066,6.264652782625427e-05
1177,2021-11-19,AMZN,183.82850646972656,None,,0,4682,-0.005273114275827329,860685.0672912598,6.231618552604263e-05
1178,2021-11-22,AMZN,178.6284942626953,None,,0,4682,-0.02828730052206352,836338.6101379395,6.05534288586788e-05
1179,2021-11-23,AMZN,179.0019989013672,None,,0,4682,0.0020909577736383245,838087.3588562012,6.068004352147131e-05
1180,2021-11-24,AMZN,179.02049255371094,None,,0,4682,0.00010331533981333685,838173.9461364746,6.068631270078761e-05
1181,2021-11-26,AMZN,175.22799682617188,None,,0,4682,-0.021184701669844985,820417.4811401367,5.94006912707785e-05
1182,2021-11-29,AMZN,178.07850646972656,None,,0,4682,0.016267432688752415,833763.5672912598,6.036698801769126e-05
1183,2021-11-30,AMZN,175.35350036621094,None,,0,4682,-0.015302274022490625,821005.0887145996,5.944323582513214e-05
1184,2021-12-01,AMZN,172.18600463867188,None,,0,4682,-0.0180634873037836,806174.8737182617,5.836948368950905e-05
1185,2021-12-02,AMZN,171.8679962158203,None,,0,4682,-0.0018468889124809706,804685.9582824707,5.8261681737255654e-05
1186,2021-12-03,AMZN,169.489501953125,None,,0,4682,-0.013839076006382012,793549.8481445312,5.745539389543414e-05
1187,2021-12-06,AMZN,171.36849975585938,None,,0,4682,0.011086219388703134,802347.3158569336,5.809235699722328e-05
1188,2021-12-07,AMZN,176.1645050048828,None,,0,4682,0.027986504263362688,824802.2124328613,5.9718158993994856e-05
1189,2021-12-08,AMZN,176.1580047607422,None,,0,4682,-3.689871657430732e-05,824771.7782897949,5.9715955470571796e-05
1190,2021-12-09,AMZN,174.17100524902344,None,,0,4682,-0.011279643604146683,815468.6465759277,5.9042380775382655e-05
1191,2021-12-10,AMZN,172.21200561523438,None,,0,4682,-0.011247564604614624,806296.6102905273,5.8378297783201285e-05
1192,2021-12-13,AMZN,169.5675048828125,None,,0,4682,-0.015356076499860039,793915.0578613281,5.748183617651083e-05
1193,2021-12-14,AMZN,169.0915069580078,None,,0,4682,-0.0028071293797337082,791686.4355773926,5.732047722537871e-05
1194,2021-12-15,AMZN,173.31500244140625,None,,0,4682,0.024977573145925636,811460.8414306641,5.8752203638034965e-05
1195,2021-12-16,AMZN,168.87100219726562,None,,0,4682,-0.025641174633125208,790654.0322875977,5.7245728124471176e-05
1196,2021-12-17,AMZN,170.0175018310547,None,,0,4682,0.00678920370502567,796021.943572998,5.763438103395073e-05
1197,2021-12-20,AMZN,167.07899475097656,None,,0,4682,-0.017283556389377508,782263.8534240723,5.663825395938357e-05
1198,2021-12-21,AMZN,170.41700744628906,None,,0,4682,0.019978649621920752,797892.4288635254,5.776980979043546e-05
1199,2021-12-22,AMZN,171.03700256347656,None,,0,4682,0.0036381058820253998,800795.2460021973,5.7979982475237526e-05
1200,2021-12-23,AMZN,171.06849670410156,None,,0,4682,0.0001841364158221559,800942.7015686035,5.799065870139995e-05
1201,2021-12-27,AMZN,169.66949462890625,None,,0,4682,-0.008178022851368039,794392.5738525391,5.7516409769374014e-05
1202,2021-12-28,AMZN,170.66099548339844,None,,0,4682,0.005843719029521299,799034.7808532715,5.785251950765305e-05
1203,2021-12-29,AMZN,169.2010040283203,None,,0,4682,-0.0085549217086347,792199.1008605957,5.735759573261782e-05
1204,2021-12-30,AMZN,168.64450073242188,None,,0,4682,-0.0032890070546229833,789593.5524291992,5.716894619561703e-05
1205,2021-12-31,AMZN,166.7169952392578,None,,0,4682,-0.011429400216389607,780568.9717102051,5.651553942959807e-05
1206,2022-01-03,AMZN,170.4044952392578,None,,0,4682,0.022118320898886212,797833.8467102051,5.776556826647558e-05
1207,2022-01-04,AMZN,167.52200317382812,None,,0,4682,-0.016915587005979504,784338.0188598633,5.6788429770514165e-05
1208,2022-01-05,AMZN,164.35699462890625,None,,0,4682,-0.018893091563845,769519.4488525391,5.571552076709286e-05
1209,2022-01-06,AMZN,163.25399780273438,None,,0,4682,-0.006710981961323137,764355.2177124023,5.534161491225917e-05
1210,2022-01-07,AMZN,162.5540008544922,None,,0,4682,-0.004287778294336242,761077.8320007324,5.510432233706487e-05
1211,2022-01-10,AMZN,161.48599243164062,None,,0,4682,-0.006570176170610398,756077.4165649414,5.474227723154826e-05
1212,2022-01-11,AMZN,165.36199951171875,None,,0,4682,0.024002125643924677,774224.8817138672,5.605620824769444e-05
1213,2022-01-12,AMZN,165.20700073242188,None,,0,4682,-0.0009373300985386912,773499.1774291992,5.6003665076493924e-05
1214,2022-01-13,AMZN,161.21400451660156,None,,0,4682,-0.024169655027437842,754803.9691467285,5.465007581132289e-05
1215,2022-01-14,AMZN,162.13800048828125,None,,0,4682,0.005731487003565627,759130.1182861328,5.4963302010579375e-05
1216,2022-01-18,AMZN,158.91749572753906,None,,0,4682,-0.019862738846190164,744051.7149963379,5.387158029661896e-05
1217,2022-01-19,AMZN,156.2989959716797,None,,0,4682,-0.016477101806013472,731791.8991394043,5.2983932783620734e-05
1218,2022-01-20,AMZN,151.66749572753906,None,,0,4682,-0.02963230963415675,710107.2149963379,5.1413896481741134e-05
1219,2022-01-21,AMZN,142.64300537109375,None,,0,4682,-0.05950180896147472,667854.5511474609,4.8354676635319536e-05
1220,2022-01-24,AMZN,144.54400634765625,None,,0,4682,0.01332698348311534,676755.0377197266,4.8999098612169824e-05
1221,2022-01-25,AMZN,139.98599243164062,None,,0,4682,-0.031533745543573244,655414.4165649414,4.745397350466921e-05
1222,2022-01-26,AMZN,138.87249755859375,None,,0,4682,-0.007954330670553511,650201.0335693359,4.707650890778138e-05
1223,2022-01-27,AMZN,139.6374969482422,None,,0,4682,0.005508645722495764,653782.7607116699,4.733583671720626e-05
1224,2022-01-28,AMZN,143.97799682617188,None,,0,4682,0.031084056738273746,674104.9811401367,4.8807226551477565e-05
1225,2022-01-31,AMZN,149.57350158691406,None,,0,4682,0.03886361030218932,700303.1344299316,5.0704051584104854e-05
1226,2022-02-01,AMZN,151.19349670410156,None,,0,4682,0.010830762802234384,707887.9515686035,5.125321513992455e-05
1227,2022-02-02,AMZN,150.6125030517578,None,,0,4682,-0.0038427158906232384,705167.7392883301,5.105626359566083e-05
1228,2022-02-03,AMZN,138.8455047607422,None,,0,4682,-0.0781276325178123,650074.6532897949,4.706735859572648e-05
1229,2022-02-04,AMZN,157.63949584960938,None,,0,4682,0.13535901735711864,738068.1195678711,5.343835000483914e-05
1230,2022-02-07,AMZN,157.9355010986328,None,,0,4682,0.0018777353189827206,739454.0161437988,5.353869308203139e-05
1231,2022-02-08,AMZN,161.4134979248047,None,,0,4682,0.022021627828944013,755737.9972839355,5.471770225553195e-05
1232,2022-02-09,AMZN,161.1894989013672,None,,0,4682,-0.0013877341505965646,754689.2338562012,5.464176863146977e-05
1233,2022-02-10,AMZN,159.0034942626953,None,,0,4682,-0.013561706274733853,744454.3601379395,5.390073301495781e-05
1234,2022-02-11,AMZN,153.2935028076172,None,,0,4682,-0.03591110674363196,717720.1801452637,5.1965098038097654e-05
1235,2022-02-14,AMZN,155.16700744628906,None,,0,4682,0.012221683270054351,726491.9288635254,5.26001990074166e-05
1236,2022-02-15,AMZN,156.510498046875,None,,0,4682,0.008658352201907249,732782.1518554688,5.3055630056313226e-05
1237,2022-02-16,AMZN,158.10049438476562,None,,0,4682,0.010159039538768955,740226.5147094727,5.359462429980961e-05
1238,2022-02-17,AMZN,154.65249633789062,None,,0,4682,-0.021808901106176726,724082.9878540039,5.242578443863237e-05
1239,2022-02-18,AMZN,152.60150146484375,None,,0,4682,-0.013261957754408193,714480.2298583984,5.173051590016552e-05
1240,2022-02-22,AMZN,150.19749450683594,None,,0,4682,-0.015753494788264932,703224.6692810059,5.0915579487538e-05
1241,2022-02-23,AMZN,144.82699584960938,None,,0,4682,-0.03575624663287669,678079.9945678711,4.9095029469925764e-05
1242,2022-02-24,AMZN,151.35800170898438,None,,0,4682,0.04509522427819257,708658.1640014648,5.1308980834816535e-05
1243,2022-02-25,AMZN,153.7884979248047,None,,0,4682,0.01605793012842116,720037.7472839355,5.2132896864022517e-05
1244,2022-02-28,AMZN,153.56300354003906,None,,0,4682,-0.0014662630028149382,718981.9825744629,5.2056456326121236e-05
1245,2022-03-01,AMZN,151.14199829101562,None,,0,4682,-0.015765550251120253,707646.8359985352,5.123575764801652e-05
1246,2022-03-02,AMZN,152.05250549316406,None,,0,4682,0.0060241839623909055,711909.8307189941,5.154441127754065e-05
1247,2022-03-03,AMZN,147.89849853515625,None,,0,4682,-0.027319556126581324,692460.7701416016,5.0136240840632284e-05
1248,2022-03-04,AMZN,145.64100646972656,None,,0,4682,-0.0152637929917393,681891.1922912598,4.937097163905689e-05
1249,2022-03-07,AMZN,137.4530029296875,None,,0,4682,-0.05622045424233624,643554.9597167969,4.6595313187123605e-05
1250,2022-03-08,AMZN,136.01449584960938,None,,0,4682,-0.010465446730283379,636819.8695678711,4.6107672419082896e-05
1251,2022-03-09,AMZN,139.2790069580078,None,,0,4682,0.024001199930983708,652104.3105773926,4.7214311883165614e-05
1252,2022-03-10,AMZN,146.8175048828125,None,,0,4682,0.05412515560997311,687399.5578613281,4.976979386085975e-05
1253,2022-03-11,AMZN,145.52450561523438,None,,0,4682,-0.008806846762653975,681345.7352905273,4.933147891291828e-05
1254,2022-03-14,AMZN,141.85299682617188,None,,0,4682,-0.025229488143872714,664155.7311401367,4.80868709505651e-05
1255,2022-03-15,AMZN,147.3665008544922,None,,0,4682,0.038867730338306705,689969.9570007324,4.995589848348462e-05
1256,2022-03-16,AMZN,153.10400390625,None,,0,4682,0.038933563723705156,716832.9462890625,5.190085964046631e-05
1257,2022-03-17,AMZN,157.23899841308594,None,,0,4682,0.027007748989816838,736192.9905700684,5.3302585029991735e-05
1258,2022-03-18,AMZN,161.25050354003906,None,,0,4682,0.025512151358369817,754974.8575744629,5.466244864706926e-05
1259,2022-03-21,AMZN,161.4915008544922,None,,0,4682,0.0014945523217748669,756103.2070007324,5.474414453660864e-05
1260,2022-03-22,AMZN,164.88900756835938,None,,0,4682,0.02103830044237709,772010.3334350586,5.589586829683072e-05
1261,2022-03-23,AMZN,163.4080047607422,None,,0,4682,-0.008981816492546923,765076.2782897949,5.539382186509702e-05
1262,2022-03-24,AMZN,163.64950561523438,None,,0,4682,0.0014779010051912955,766206.9852905273,5.547568845011282e-05
1263,2022-03-25,AMZN,164.77349853515625,None,,0,4682,0.006868294014676479,771469.5201416016,5.585671178905479e-05
1264,2022-03-28,AMZN,168.99049377441406,None,,0,4682,0.025592678900108856,791213.4918518066,5.728623467828799e-05
1265,2022-03-29,AMZN,169.31500244140625,None,,0,4682,0.00192027764251268,792732.8414306641,5.739624015396445e-05
1266,2022-03-30,AMZN,166.30099487304688,None,,0,4682,-0.01780118433038691,778621.2579956055,5.637451910311257e-05
1267,2022-03-31,AMZN,162.99749755859375,None,,0,4682,-0.019864567358571672,763154.2835693359,5.525466367108171e-05
1268,2022-04-01,AMZN,163.55999755859375,None,,0,4682,0.003450973226124532,765787.9085693359,5.5445346036029124e-05
1269,2022-04-04,AMZN,168.34649658203125,None,,0,4682,0.029264484561530857,788198.2969970703,5.706792550910924e-05
1270,2022-04-05,AMZN,164.05499267578125,None,,0,4682,-0.025492089193307588,768105.4757080078,5.5613144861953986e-05
1271,2022-04-06,AMZN,158.75599670410156,None,,0,4682,-0.032300120131985244,743295.5765686035,5.381683360199538e-05
1272,2022-04-07,AMZN,157.7845001220703,None,,0,4682,-0.0061194323502751224,738747.0295715332,5.348750512946196e-05
1273,2022-04-08,AMZN,154.4604949951172,None,,0,4682,-0.021066740550443774,723184.0375671387,5.236069773620905e-05
1274,2022-04-11,AMZN,151.1219940185547,None,,0,4682,-0.021613947156313595,707553.175994873,5.122897638227092e-05
1275,2022-04-12,AMZN,150.78750610351562,None,,0,4682,-0.002213363562407644,705987.1035766602,5.1115588032606956e-05
1276,2022-04-13,AMZN,155.54100036621094,None,,0,4682,0.03152445706895657,728242.9637145996,5.2726979193095344e-05
1277,2022-04-14,AMZN,151.7064971923828,None,,0,4682,-0.024652684274885983,710289.8198547363,5.1427117622279484e-05
1278,2022-04-18,AMZN,152.78500366210938,None,,0,4682,0.007109164667870926,715339.3871459961,5.179272146985024e-05
1279,2022-04-19,AMZN,158.11549377441406,None,,0,4682,0.03488883060861969,740296.7418518066,5.359970895597127e-05
1280,2022-04-20,AMZN,153.9980010986328,None,,0,4682,-0.026041044919075107,721018.6411437988,5.2203916527399475e-05
1281,2022-04-21,AMZN,148.29600524902344,None,,0,4682,-0.037026427673936824,694321.8965759277,5.027099198780148e-05
1282,2022-04-22,AMZN,144.35000610351562,None,,0,4682,-0.026608937569704394,675846.7285766602,4.893333430043096e-05
1283,2022-04-25,AMZN,146.07400512695312,None,,0,4682,0.011943186356370372,683918.4920043945,4.9517754231019586e-05
1284,2022-04-26,AMZN,139.39100646972656,None,,0,4682,-0.0457507730510871,652628.6922912598,4.72522786951967e-05
1285,2022-04-27,AMZN,138.16700744628906,None,,0,4682,-0.008781047317448887,646897.9288635254,4.6837354200116895e-05
1286,2022-04-28,AMZN,144.59649658203125,None,,0,4682,0.04653418536434306,677000.7969970703,4.9016892322440526e-05
1287,2022-04-29,AMZN,124.28150177001953,None,,0,4682,-0.140494377749234,581885.9912872314,4.213029453639804e-05
1288,2022-05-02,AMZN,124.5,None,,0,4682,0.0017580913238786078,582909.0,4.220436344169493e-05
1289,2022-05-03,AMZN,124.25350189208984,None,,0,4682,-0.0019799044812061073,581754.8958587646,4.2120802833390266e-05
1290,2022-05-04,AMZN,125.92849731445312,None,,0,4682,0.01348046853293483,589597.2244262695,4.268861099056774e-05
1291,2022-05-05,AMZN,116.40699768066406,None,,0,4682,-0.07561036490424522,545017.5631408691,3.946090953631554e-05
1292,2022-05-06,AMZN,114.77249908447266,None,,0,4682,-0.014041240035030156,537364.840713501,3.8906829433515526e-05
1293,2022-05-09,AMZN,108.78900146484375,None,,0,4682,-0.05213354825727934,509350.10485839844,3.68784783637056e-05
1294,2022-05-10,AMZN,108.85900115966797,None,,0,4682,0.0006434445934944133,509677.84342956543,3.6902207621225036e-05
1295,2022-05-11,AMZN,105.37200164794922,None,,0,4682,-0.03203225709010704,493351.71171569824,3.5720146619509445e-05
1296,2022-05-12,AMZN,106.93049621582031,None,,0,4682,0.014790404884573283,500648.5832824707,3.624846205054831e-05
1297,2022-05-13,AMZN,113.05500030517578,None,,0,4682,0.05727556035084924,529323.511428833,3.832461302634996e-05
1298,2022-05-16,AMZN,110.81050109863281,None,,0,4682,-0.01985316173972196,518814.7661437988,3.756374828532558e-05
1299,2022-05-17,AMZN,115.36849975585938,None,,0,4682,0.04113327357999652,540155.3158569336,3.9108868220236e-05
1300,2022-05-18,AMZN,107.11250305175781,None,,0,4682,-0.07156196640827217,501500.7392883301,3.631016070639393e-05
1301,2022-05-19,AMZN,107.31900024414062,None,,0,4682,0.0019278532990965047,502467.5591430664,3.638016136950247e-05
1302,2022-05-20,AMZN,107.59100341796875,None,,0,4682,0.0025345295167615856,503741.0780029297,3.647236796231803e-05
1303,2022-05-23,AMZN,107.55699920654297,None,,0,4682,-0.0003160506951839226,503581.8702850342,3.646084084506853e-05
1304,2022-05-24,AMZN,104.0999984741211,None,,0,4682,-0.03214110432537598,487396.19285583496,3.528894915567626e-05
1305,2022-05-25,AMZN,106.7750015258789,None,,0,4682,0.025696475417555487,499920.55714416504,3.6195750770166455e-05
1306,2022-05-26,AMZN,111.07749938964844,None,,0,4682,0.04029499229486544,520064.852142334,3.7654258268557184e-05
1307,2022-05-27,AMZN,115.14649963378906,None,,0,4682,0.036632083603781895,539115.9112854004,3.9033612205489364e-05
1308,2022-05-31,AMZN,120.20950317382812,None,,0,4682,0.04397010379074828,562820.8938598633,4.074992418549255e-05
1309,2022-06-01,AMZN,121.68399810791016,None,,0,4682,0.012266042992872705,569724.4791412354,4.12497645075081e-05
1310,2022-06-02,AMZN,125.51100158691406,None,,0,4682,0.03145034300738625,587642.5094299316,4.2547083750243134e-05
1311,2022-06-03,AMZN,122.3499984741211,None,,0,4682,-0.025185068024527135,572842.692855835,4.1475532551748006e-05
1312,2022-06-06,AMZN,124.79000091552734,None,,0,4682,0.01994280728922404,584266.784286499,4.230267110464546e-05
1313,2022-06-07,AMZN,123.0,None,,0,4682,-0.014344105316090427,575886.0,4.1695877135168486e-05
1314,2022-06-08,AMZN,121.18000030517578,None,,0,4682,-0.014796745486375773,567364.761428833,4.1078913853368204e-05
1315,2022-06-09,AMZN,116.1500015258789,None,,0,4682,-0.04150848957443054,543814.307144165,3.937379018595674e-05
1316,2022-06-10,AMZN,109.6500015258789,None,,0,4682,-0.05596211721574329,513381.30714416504,3.7170349524342146e-05
1317,2022-06-13,AMZN,103.66999816894531,None,,0,4682,-0.05453719355874542,485382.93142700195,3.5143182977686875e-05
1318,2022-06-14,AMZN,102.30999755859375,None,,0,4682,-0.013118555361940287,479015.40856933594,3.468215518619929e-05
1319,2022-06-15,AMZN,107.66999816894531,None,,0,4682,0.052389802934770247,504110.93142700195,3.649914646175739e-05
1320,2022-06-16,AMZN,103.66000366210938,None,,0,4682,-0.037243378610853584,485336.1371459961,3.513979493110917e-05
1321,2022-06-17,AMZN,106.22000122070312,None,,0,4682,0.02469609751257895,497322.04571533203,3.6007610733299866e-05
1322,2022-06-21,AMZN,108.68000030517578,None,,0,4682,0.023159471438541024,508839.761428833,3.6841527965647826e-05
1323,2022-06-22,AMZN,108.94999694824219,None,,0,4682,0.0024843268523027096,510103.8857116699,3.693305436285275e-05
1324,2022-06-23,AMZN,112.44000244140625,None,,0,4682,0.0320330939965241,526444.0914306641,3.811613436483674e-05
1325,2022-06-24,AMZN,116.45999908447266,None,,0,4682,0.03575237064906034,545265.715713501,3.9478876528357773e-05
1326,2022-06-27,AMZN,113.22000122070312,None,,0,4682,-0.027820692849391482,530096.045715332,3.838054683042328e-05
1327,2022-06-28,AMZN,107.4000015258789,None,,0,4682,-0.05140434227234392,502846.80714416504,3.640762006455248e-05
1328,2022-06-29,AMZN,108.91999816894531,None,,0,4682,0.014152668728781626,509963.43142700195,3.692288505052943e-05
1329,2022-06-30,AMZN,106.20999908447266,None,,0,4682,-0.024880638358707907,497275.215713501,3.6004220100427063e-05
1330,2022-07-01,AMZN,109.55999755859375,None,,0,4682,0.03154127203651247,512959.90856933594,3.713983900107711e-05
1331,2022-07-05,AMZN,113.5,None,,0,4682,0.035962053023039786,531407.0,3.8475463860501e-05
1332,2022-07-06,AMZN,114.33000183105469,None,,0,4682,0.007312791463036872,535293.068572998,3.8756826904156455e-05
1333,2022-07-07,AMZN,116.33000183105469,None,,0,4682,0.01749322109655349,544657.068572998,3.943480864619172e-05
1334,2022-07-08,AMZN,115.54000091552734,None,,0,4682,-0.006791033294013538,540958.284286499,3.916700554773238e-05
1335,2022-07-11,AMZN,111.75,None,,0,4682,-0.03280250030721621,523213.5,3.7882229836220145e-05
1336,2022-07-12,AMZN,109.22000122070312,None,,0,4682,-0.022639810105564928,511368.04571533203,3.702458334635276e-05
1337,2022-07-13,AMZN,110.4000015258789,None,,0,4682,0.010803884746268588,516892.80714416504,3.7424592677605364e-05
